objectid,monitoring_location_identifier,organization_formal,monitoring_location,latitude,longitude,Date,start_time,start_timezone,depth,depth_height_unit,characteristic,sample_fraction,sea_water_temperature,uom,note,x,y
823475,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,12:15:00,UTC,2.09,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
823476,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,12:30:00,UTC,2.08,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
823477,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,12:45:00,UTC,2.07,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
823478,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,13:00:00,UTC,2.05,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
823479,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,13:15:00,UTC,2.02,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
823480,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,13:30:00,UTC,1.99,m,Temperature,,29.9,deg C,,-9448264.5081,3476046.7488
823481,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,13:45:00,UTC,1.97,m,Temperature,,30.0,deg C,,-9448264.5081,3476046.7488
823482,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,14:00:00,UTC,1.94,m,Temperature,,29.9,deg C,,-9448264.5081,3476046.7488
823483,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,14:15:00,UTC,1.92,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
823484,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,14:30:00,UTC,1.9,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
823485,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,14:45:00,UTC,1.88,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
823486,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,15:00:00,UTC,1.86,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
823487,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,15:15:00,UTC,1.84,m,Temperature,,29.9,deg C,,-9448264.5081,3476046.7488
823488,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,15:30:00,UTC,1.83,m,Temperature,,30.0,deg C,,-9448264.5081,3476046.7488
823489,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,15:45:00,UTC,1.81,m,Temperature,,30.1,deg C,,-9448264.5081,3476046.7488
823490,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,16:00:00,UTC,1.79,m,Temperature,,30.1,deg C,,-9448264.5081,3476046.7488
823491,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,16:15:00,UTC,1.77,m,Temperature,,30.2,deg C,,-9448264.5081,3476046.7488
823492,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,16:30:00,UTC,1.75,m,Temperature,,30.2,deg C,,-9448264.5081,3476046.7488
823493,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,16:45:00,UTC,1.73,m,Temperature,,30.2,deg C,,-9448264.5081,3476046.7488
823494,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,17:00:00,UTC,1.72,m,Temperature,,30.2,deg C,,-9448264.5081,3476046.7488
823495,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,17:15:00,UTC,1.71,m,Temperature,,30.3,deg C,,-9448264.5081,3476046.7488
823496,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,17:30:00,UTC,1.71,m,Temperature,,30.3,deg C,,-9448264.5081,3476046.7488
823497,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,17:45:00,UTC,1.7,m,Temperature,,30.3,deg C,,-9448264.5081,3476046.7488
823498,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,18:00:00,UTC,1.69,m,Temperature,,30.4,deg C,,-9448264.5081,3476046.7488
823499,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,18:15:00,UTC,1.68,m,Temperature,,30.6,deg C,,-9448264.5081,3476046.7488
823500,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,18:30:00,UTC,1.69,m,Temperature,,30.7,deg C,,-9448264.5081,3476046.7488
823501,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,18:45:00,UTC,1.69,m,Temperature,,30.8,deg C,,-9448264.5081,3476046.7488
823502,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,19:00:00,UTC,1.67,m,Temperature,,30.8,deg C,,-9448264.5081,3476046.7488
823503,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,19:15:00,UTC,1.65,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823504,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,19:30:00,UTC,1.64,m,Temperature,,31.1,deg C,,-9448264.5081,3476046.7488
823505,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,19:45:00,UTC,1.66,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823506,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,20:00:00,UTC,1.68,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823507,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,20:15:00,UTC,1.72,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823508,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,20:30:00,UTC,1.76,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823509,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,20:45:00,UTC,1.8,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823510,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,21:00:00,UTC,1.84,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823511,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,21:15:00,UTC,1.87,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823512,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,21:30:00,UTC,1.9,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823513,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,21:45:00,UTC,1.93,m,Temperature,,31.1,deg C,,-9448264.5081,3476046.7488
823514,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,22:00:00,UTC,1.96,m,Temperature,,31.1,deg C,,-9448264.5081,3476046.7488
823515,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,22:15:00,UTC,1.97,m,Temperature,,31.1,deg C,,-9448264.5081,3476046.7488
823516,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,22:30:00,UTC,1.98,m,Temperature,,31.1,deg C,,-9448264.5081,3476046.7488
823517,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,22:45:00,UTC,1.97,m,Temperature,,31.1,deg C,,-9448264.5081,3476046.7488
823518,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,23:00:00,UTC,1.97,m,Temperature,,31.0,deg C,,-9448264.5081,3476046.7488
823519,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,23:15:00,UTC,1.98,m,Temperature,,30.9,deg C,,-9448264.5081,3476046.7488
823520,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,23:30:00,UTC,1.99,m,Temperature,,30.8,deg C,,-9448264.5081,3476046.7488
823521,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-07-23,23:45:00,UTC,2.01,m,Temperature,,30.8,deg C,,-9448264.5081,3476046.7488
827266,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,00:00:00,UTC,2.14,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827267,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,00:15:00,UTC,2.13,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827268,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,00:30:00,UTC,2.11,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827269,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,00:45:00,UTC,2.1,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827270,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,01:00:00,UTC,2.09,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827271,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,01:15:00,UTC,2.09,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827272,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,01:30:00,UTC,2.09,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
827273,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,01:45:00,UTC,2.1,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827274,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,02:00:00,UTC,2.11,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827275,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,02:15:00,UTC,2.11,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827276,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,02:30:00,UTC,2.12,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827277,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,02:45:00,UTC,2.14,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827278,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,03:00:00,UTC,2.16,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827279,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,03:15:00,UTC,2.18,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
827280,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,03:30:00,UTC,2.21,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
827281,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,03:45:00,UTC,2.22,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
827282,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,04:00:00,UTC,2.25,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
827283,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,04:15:00,UTC,2.27,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
827284,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,04:30:00,UTC,2.29,m,Temperature,,29.1,deg C,,-9448264.5081,3476046.7488
827285,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,04:45:00,UTC,2.31,m,Temperature,,29.0,deg C,,-9448264.5081,3476046.7488
827286,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,05:00:00,UTC,2.34,m,Temperature,,28.9,deg C,,-9448264.5081,3476046.7488
827287,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,05:15:00,UTC,2.36,m,Temperature,,28.8,deg C,,-9448264.5081,3476046.7488
827288,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,05:30:00,UTC,2.38,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
827289,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,05:45:00,UTC,2.42,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827290,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,06:00:00,UTC,2.46,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827291,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,06:15:00,UTC,2.49,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827292,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,06:30:00,UTC,2.53,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827293,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,06:45:00,UTC,2.56,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827294,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,07:00:00,UTC,2.58,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827295,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,07:15:00,UTC,2.62,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
827296,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,07:30:00,UTC,2.64,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827297,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,07:45:00,UTC,2.68,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827298,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,08:00:00,UTC,2.72,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827299,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,08:15:00,UTC,2.75,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827300,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,08:30:00,UTC,2.78,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827301,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,08:45:00,UTC,2.8,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827302,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,09:00:00,UTC,2.83,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827303,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,09:15:00,UTC,2.84,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827304,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,09:30:00,UTC,2.86,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
827305,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,09:45:00,UTC,2.87,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
827306,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,10:00:00,UTC,2.87,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827307,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,10:15:00,UTC,2.87,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827308,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,10:30:00,UTC,2.87,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827309,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,10:45:00,UTC,2.87,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827310,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,11:00:00,UTC,2.87,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827311,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,11:15:00,UTC,2.86,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827312,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,11:30:00,UTC,2.85,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827313,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,11:45:00,UTC,2.83,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827314,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,12:00:00,UTC,2.81,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827315,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,12:15:00,UTC,2.79,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827316,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,12:30:00,UTC,2.78,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827317,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,12:45:00,UTC,2.76,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827318,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,13:00:00,UTC,2.74,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827319,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,13:15:00,UTC,2.72,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827320,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,13:30:00,UTC,2.69,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827321,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,13:45:00,UTC,2.66,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827322,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,14:00:00,UTC,2.64,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827323,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,14:15:00,UTC,2.61,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827324,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,14:30:00,UTC,2.59,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827325,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,14:45:00,UTC,2.57,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827326,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,15:00:00,UTC,2.54,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827327,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,15:15:00,UTC,2.52,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827328,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,15:30:00,UTC,2.5,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827329,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,15:45:00,UTC,2.48,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827330,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,16:00:00,UTC,2.46,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827331,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,16:15:00,UTC,2.45,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827332,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,16:30:00,UTC,2.44,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827333,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,16:45:00,UTC,2.42,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827334,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,17:00:00,UTC,2.41,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827335,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,17:15:00,UTC,2.4,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827336,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,17:30:00,UTC,2.38,m,Temperature,,28.0,deg C,,-9448264.5081,3476046.7488
827337,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,17:45:00,UTC,2.36,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827338,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,18:00:00,UTC,2.34,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827339,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,18:15:00,UTC,2.33,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827340,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,18:30:00,UTC,2.32,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827341,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,18:45:00,UTC,2.31,m,Temperature,,28.1,deg C,,-9448264.5081,3476046.7488
827342,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,19:00:00,UTC,2.31,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
827343,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,19:15:00,UTC,2.32,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
827344,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,19:30:00,UTC,2.32,m,Temperature,,28.2,deg C,,-9448264.5081,3476046.7488
827345,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,19:45:00,UTC,2.33,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827346,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,20:00:00,UTC,2.33,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827347,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,20:15:00,UTC,2.33,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827348,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,20:30:00,UTC,2.33,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827349,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,20:45:00,UTC,2.33,m,Temperature,,28.3,deg C,,-9448264.5081,3476046.7488
827350,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,21:00:00,UTC,2.34,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
